Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	
3,984375E+3	1,651243E-1	3,984375E+3	1,628572E-1	3,984375E+3	2,324457E-1	3,984375E+3	2,461874E-1	3,984375E+3	2,956653E-1
3,985937E+3	1,575827E-1	3,985937E+3	1,597091E-1	3,985937E+3	2,346413E-1	3,985937E+3	2,224964E-1	3,985937E+3	3,052120E-1
3,987500E+3	1,603289E-1	3,987500E+3	1,627249E-1	3,987500E+3	2,247993E-1	3,987500E+3	2,029322E-1	3,987500E+3	3,015623E-1
3,989062E+3	1,581874E-1	3,989062E+3	1,581766E-1	3,989062E+3	2,204270E-1	3,989062E+3	2,348972E-1	3,989062E+3	2,621836E-1
3,990625E+3	1,463015E-1	3,990625E+3	1,608798E-1	3,990625E+3	2,274885E-1	3,990625E+3	2,742659E-1	3,990625E+3	2,218755E-1
3,992187E+3	1,422974E-1	3,992187E+3	1,585644E-1	3,992187E+3	2,210060E-1	3,992187E+3	2,667243E-1	3,992187E+3	2,542073E-1
3,993750E+3	1,565530E-1	3,993750E+3	1,574664E-1	3,993750E+3	2,230741E-1	3,993750E+3	2,318422E-1	3,993750E+3	2,889699E-1
3,995312E+3	1,672009E-1	3,995312E+3	1,573161E-1	3,995312E+3	2,318117E-1	3,995312E+3	2,407741E-1	3,995312E+3	2,997020E-1
3,996875E+3	1,636282E-1	3,996875E+3	1,575624E-1	3,996875E+3	2,209788E-1	3,996875E+3	2,239128E-1	3,996875E+3	3,334330E-1
3,998437E+3	1,580819E-1	3,998437E+3	1,598778E-1	3,998437E+3	2,288794E-1	3,998437E+3	2,356448E-1	3,998437E+3	3,351474E-1
4,000000E+3	1,519078E-1	4,000000E+3	1,590074E-1	4,000000E+3	2,510466E-1	4,000000E+3	2,668639E-1	4,000000E+3	2,827432E-1
4,001562E+3	1,536440E-1	4,001562E+3	1,571199E-1	4,001562E+3	2,389628E-1	4,001562E+3	2,749196E-1	4,001562E+3	3,293118E-1
4,003125E+3	1,618294E-1	4,003125E+3	1,695218E-1	4,003125E+3	2,387356E-1	4,003125E+3	2,564193E-1	4,003125E+3	3,511430E-1
4,004687E+3	1,704121E-1	4,004687E+3	1,764706E-1	4,004687E+3	2,563733E-1	4,004687E+3	2,373302E-1	4,004687E+3	3,348732E-1
4,006250E+3	1,783943E-1	4,006250E+3	1,638209E-1	4,006250E+3	2,493409E-1	4,006250E+3	2,596786E-1	4,006250E+3	3,521035E-1
4,007812E+3	1,736944E-1	4,007812E+3	1,645837E-1	4,007812E+3	2,468822E-1	4,007812E+3	2,882041E-1	4,007812E+3	3,627983E-1
4,009375E+3	1,800522E-1	4,009375E+3	1,595820E-1	4,009375E+3	2,405146E-1	4,009375E+3	3,074169E-1	4,009375E+3	3,768792E-1
4,010937E+3	1,904577E-1	4,010937E+3	1,610769E-1	4,010937E+3	2,608765E-1	4,010937E+3	3,186926E-1	4,010937E+3	4,391151E-1
4,012500E+3	1,923323E-1	4,012500E+3	1,724529E-1	4,012500E+3	2,845819E-1	4,012500E+3	3,267347E-1	4,012500E+3	4,605407E-1
4,014062E+3	1,886506E-1	4,014062E+3	1,804145E-1	4,014062E+3	2,676150E-1	4,014062E+3	3,167837E-1	4,014062E+3	5,307698E-1
4,015625E+3	1,609466E-1	4,015625E+3	1,810575E-1	4,015625E+3	2,375728E-1	4,015625E+3	3,143392E-1	4,015625E+3	5,164621E-1
4,017187E+3	1,682941E-1	4,017187E+3	1,631086E-1	4,017187E+3	2,557859E-1	4,017187E+3	3,220145E-1	4,017187E+3	4,052170E-1
4,018750E+3	1,594834E-1	4,018750E+3	1,632391E-1	4,018750E+3	2,802089E-1	4,018750E+3	2,890327E-1	4,018750E+3	4,357157E-1
4,020312E+3	1,650720E-1	4,020312E+3	1,612747E-1	4,020312E+3	2,835703E-1	4,020312E+3	3,045196E-1	4,020312E+3	4,543577E-1
4,021875E+3	1,797770E-1	4,021875E+3	1,703312E-1	4,021875E+3	2,609746E-1	4,021875E+3	3,087855E-1	4,021875E+3	4,856819E-1
4,023437E+3	1,797797E-1	4,023437E+3	1,708043E-1	4,023437E+3	2,522925E-1	4,023437E+3	3,082756E-1	4,023437E+3	5,228469E-1
4,025000E+3	1,691745E-1	4,025000E+3	1,750037E-1	4,025000E+3	2,405291E-1	4,025000E+3	3,049469E-1	4,025000E+3	4,159410E-1
4,026562E+3	1,729766E-1	4,026562E+3	1,674941E-1	4,026562E+3	2,408387E-1	4,026562E+3	3,006756E-1	4,026562E+3	4,134209E-1
4,028125E+3	1,734306E-1	4,028125E+3	1,722348E-1	4,028125E+3	2,203403E-1	4,028125E+3	3,180564E-1	4,028125E+3	3,891769E-1
4,029687E+3	1,730655E-1	4,029687E+3	1,713269E-1	4,029687E+3	2,286928E-1	4,029687E+3	3,034671E-1	4,029687E+3	4,082174E-1
4,031250E+3	1,777771E-1	4,031250E+3	1,626635E-1	4,031250E+3	2,225742E-1	4,031250E+3	2,635457E-1	4,031250E+3	3,887685E-1
4,032812E+3	1,792769E-1	4,032812E+3	1,665912E-1	4,032812E+3	2,505038E-1	4,032812E+3	2,612373E-1	4,032812E+3	3,425482E-1
4,034375E+3	1,833791E-1	4,034375E+3	1,680920E-1	4,034375E+3	2,369272E-1	4,034375E+3	2,540066E-1	4,034375E+3	3,436651E-1
4,035937E+3	1,648503E-1	4,035937E+3	1,797134E-1	4,035937E+3	2,382384E-1	4,035937E+3	2,757842E-1	4,035937E+3	3,627865E-1
4,037500E+3	1,671492E-1	4,037500E+3	1,808528E-1	4,037500E+3	2,371816E-1	4,037500E+3	2,531053E-1	4,037500E+3	2,838062E-1
4,039062E+3	1,704721E-1	4,039062E+3	1,773815E-1	4,039062E+3	2,484923E-1	4,039062E+3	2,585140E-1	4,039062E+3	3,081382E-1
4,040625E+3	1,620682E-1	4,040625E+3	1,770886E-1	4,040625E+3	2,319214E-1	4,040625E+3	2,698280E-1	4,040625E+3	2,911718E-1
4,042187E+3	1,597558E-1	4,042187E+3	1,723153E-1	4,042187E+3	2,160558E-1	4,042187E+3	2,347480E-1	4,042187E+3	2,760492E-1
4,043750E+3	1,746050E-1	4,043750E+3	1,673855E-1	4,043750E+3	2,361854E-1	4,043750E+3	2,098180E-1	4,043750E+3	2,826037E-1
4,045312E+3	1,727748E-1	4,045312E+3	1,618221E-1	4,045312E+3	2,415735E-1	4,045312E+3	2,162090E-1	4,045312E+3	3,276518E-1
4,046875E+3	1,478861E-1	4,046875E+3	1,594351E-1	4,046875E+3	2,412709E-1	4,046875E+3	2,286759E-1	4,046875E+3	2,492887E-1
4,048437E+3	1,599882E-1	4,048437E+3	1,573252E-1	4,048437E+3	2,261798E-1	4,048437E+3	2,287300E-1	4,048437E+3	3,154696E-1
4,050000E+3	1,802036E-1	4,050000E+3	1,650724E-1	4,050000E+3	2,234209E-1	4,050000E+3	2,399221E-1	4,050000E+3	3,293762E-1
4,051562E+3	1,656397E-1	4,051562E+3	1,669102E-1	4,051562E+3	2,128203E-1	4,051562E+3	2,147478E-1	4,051562E+3	2,713322E-1
4,053125E+3	1,775845E-1	4,053125E+3	1,731507E-1	4,053125E+3	2,252957E-1	4,053125E+3	2,155581E-1	4,053125E+3	3,110102E-1
4,054687E+3	1,833964E-1	4,054687E+3	1,690278E-1	4,054687E+3	2,338442E-1	4,054687E+3	2,466584E-1	4,054687E+3	3,106636E-1
4,056250E+3	1,831446E-1	4,056250E+3	1,778960E-1	4,056250E+3	2,417323E-1	4,056250E+3	2,421322E-1	4,056250E+3	3,245723E-1
4,057812E+3	1,849527E-1	4,057812E+3	1,802909E-1	4,057812E+3	2,585429E-1	4,057812E+3	2,022164E-1	4,057812E+3	3,004479E-1
4,059375E+3	1,725713E-1	4,059375E+3	1,806386E-1	4,059375E+3	2,507226E-1	4,059375E+3	2,083755E-1	4,059375E+3	2,164293E-1
4,060937E+3	1,733316E-1	4,060937E+3	1,706194E-1	4,060937E+3	2,243314E-1	4,060937E+3	2,876293E-1	4,060937E+3	2,271948E-1
4,062500E+3	1,712899E-1	4,062500E+3	1,718436E-1	4,062500E+3	2,153936E-1	4,062500E+3	2,660883E-1	4,062500E+3	2,646408E-1
4,064062E+3	1,682401E-1	4,064062E+3	1,787141E-1	4,064062E+3	2,010460E-1	4,064062E+3	2,192670E-1	4,064062E+3	2,861123E-1
4,065625E+3	1,685664E-1	4,065625E+3	1,839300E-1	4,065625E+3	2,145272E-1	4,065625E+3	2,100213E-1	4,065625E+3	3,004654E-1
4,067187E+3	1,720028E-1	4,067187E+3	1,763236E-1	4,067187E+3	2,195603E-1	4,067187E+3	2,358043E-1	4,067187E+3	3,115805E-1
4,068750E+3	1,666468E-1	4,068750E+3	1,755791E-1	4,068750E+3	2,392891E-1	4,068750E+3	2,442832E-1	4,068750E+3	2,973997E-1
4,070312E+3	1,737862E-1	4,070312E+3	1,734959E-1	4,070312E+3	2,458641E-1	4,070312E+3	2,390960E-1	4,070312E+3	2,119456E-1
4,071875E+3	1,920735E-1	4,071875E+3	1,831078E-1	4,071875E+3	2,471986E-1	4,071875E+3	2,588492E-1	4,071875E+3	2,542486E-1
4,073437E+3	1,840806E-1	4,073437E+3	1,815273E-1	4,073437E+3	2,439468E-1	4,073437E+3	2,241291E-1	4,073437E+3	2,970000E-1
4,075000E+3	1,648302E-1	4,075000E+3	1,840804E-1	4,075000E+3	2,411660E-1	4,075000E+3	2,157389E-1	4,075000E+3	2,918102E-1
4,076562E+3	1,682429E-1	4,076562E+3	1,845233E-1	4,076562E+3	2,439568E-1	4,076562E+3	2,212327E-1	4,076562E+3	3,244903E-1
4,078125E+3	1,665498E-1	4,078125E+3	1,729435E-1	4,078125E+3	2,360068E-1	4,078125E+3	2,435589E-1	4,078125E+3	2,957654E-1
4,079687E+3	1,749858E-1	4,079687E+3	1,782446E-1	4,079687E+3	2,292429E-1	4,079687E+3	2,388449E-1	4,079687E+3	2,612762E-1
4,081250E+3	1,635175E-1	4,081250E+3	1,726938E-1	4,081250E+3	2,307890E-1	4,081250E+3	2,092926E-1	4,081250E+3	3,143530E-1
4,082812E+3	1,595284E-1	4,082812E+3	1,754310E-1	4,082812E+3	2,322207E-1	4,082812E+3	2,164829E-1	4,082812E+3	2,983823E-1
4,084375E+3	1,746598E-1	4,084375E+3	1,807394E-1	4,084375E+3	2,233379E-1	4,084375E+3	2,271841E-1	4,084375E+3	2,604732E-1
4,085937E+3	1,846314E-1	4,085937E+3	1,784800E-1	4,085937E+3	2,345101E-1	4,085937E+3	2,271344E-1	4,085937E+3	2,845608E-1
4,087500E+3	1,738544E-1	4,087500E+3	1,768722E-1	4,087500E+3	2,297257E-1	4,087500E+3	2,530760E-1	4,087500E+3	2,651990E-1
4,089062E+3	1,571180E-1	4,089062E+3	1,708790E-1	4,089062E+3	2,190220E-1	4,089062E+3	2,530052E-1	4,089062E+3	2,977394E-1
4,090625E+3	1,596382E-1	4,090625E+3	1,718353E-1	4,090625E+3	2,309054E-1	4,090625E+3	2,497374E-1	4,090625E+3	2,990664E-1
4,092187E+3	1,727821E-1	4,092187E+3	1,750260E-1	4,092187E+3	2,393992E-1	4,092187E+3	2,330608E-1	4,092187E+3	2,832835E-1
4,093750E+3	1,764170E-1	4,093750E+3	1,697807E-1	4,093750E+3	2,204894E-1	4,093750E+3	2,331374E-1	4,093750E+3	3,040542E-1
4,095312E+3	1,904256E-1	4,095312E+3	1,802166E-1	4,095312E+3	2,265011E-1	4,095312E+3	2,466220E-1	4,095312E+3	2,879975E-1
4,096875E+3	1,860792E-1	4,096875E+3	1,881361E-1	4,096875E+3	2,432057E-1	4,096875E+3	2,655383E-1	4,096875E+3	3,086464E-1
4,098437E+3	1,609137E-1	4,098437E+3	1,742718E-1	4,098437E+3	2,299959E-1	4,098437E+3	2,361385E-1	4,098437E+3	2,706605E-1
4,100000E+3	1,720898E-1	4,100000E+3	1,800756E-1	4,100000E+3	2,423097E-1	4,100000E+3	2,463779E-1	4,100000E+3	3,284103E-1
4,101562E+3	1,715736E-1	4,101562E+3	1,841195E-1	4,101562E+3	2,508159E-1	4,101562E+3	2,526895E-1	4,101562E+3	3,383591E-1
4,103125E+3	1,773382E-1	4,103125E+3	1,803233E-1	4,103125E+3	2,522069E-1	4,103125E+3	2,406229E-1	4,103125E+3	2,973325E-1
4,104687E+3	1,801891E-1	4,104687E+3	1,834023E-1	4,104687E+3	2,390743E-1	4,104687E+3	2,408497E-1	4,104687E+3	2,878826E-1
4,106250E+3	1,717325E-1	4,106250E+3	1,750081E-1	4,106250E+3	2,250685E-1	4,106250E+3	2,318264E-1	4,106250E+3	2,870191E-1
4,107812E+3	1,731039E-1	4,107812E+3	1,798836E-1	4,107812E+3	2,378320E-1	4,107812E+3	2,273187E-1	4,107812E+3	2,650257E-1
4,109375E+3	1,690489E-1	4,109375E+3	1,733536E-1	4,109375E+3	2,370044E-1	4,109375E+3	2,380313E-1	4,109375E+3	3,065342E-1
4,110937E+3	1,837111E-1	4,110937E+3	1,819241E-1	4,110937E+3	2,438423E-1	4,110937E+3	2,652504E-1	4,110937E+3	2,997016E-1
4,112500E+3	1,868187E-1	4,112500E+3	1,930791E-1	4,112500E+3	2,478615E-1	4,112500E+3	2,694909E-1	4,112500E+3	3,057633E-1
4,114062E+3	1,649533E-1	4,114062E+3	1,762508E-1	4,114062E+3	2,340490E-1	4,114062E+3	2,425988E-1	4,114062E+3	2,961713E-1
4,115625E+3	1,666935E-1	4,115625E+3	1,774225E-1	4,115625E+3	2,438393E-1	4,115625E+3	2,255715E-1	4,115625E+3	3,095619E-1
4,117187E+3	1,665651E-1	4,117187E+3	1,720518E-1	4,117187E+3	2,328795E-1	4,117187E+3	2,282907E-1	4,117187E+3	3,022693E-1
4,118750E+3	1,758791E-1	4,118750E+3	1,713473E-1	4,118750E+3	2,365513E-1	4,118750E+3	2,383674E-1	4,118750E+3	2,889172E-1
4,120312E+3	1,663649E-1	4,120312E+3	1,616912E-1	4,120312E+3	2,212040E-1	4,120312E+3	2,470958E-1	4,120312E+3	2,792743E-1
4,121875E+3	1,738727E-1	4,121875E+3	1,625387E-1	4,121875E+3	2,310030E-1	4,121875E+3	2,403435E-1	4,121875E+3	2,664211E-1
4,123437E+3	1,718447E-1	4,123437E+3	1,757962E-1	4,123437E+3	2,332471E-1	4,123437E+3	2,325263E-1	4,123437E+3	2,986826E-1
4,125000E+3	1,616113E-1	4,125000E+3	1,797800E-1	4,125000E+3	2,444488E-1	4,125000E+3	2,409464E-1	4,125000E+3	2,915305E-1
4,126562E+3	1,775771E-1	4,126562E+3	1,856911E-1	4,126562E+3	2,585025E-1	4,126562E+3	2,534016E-1	4,126562E+3	3,123496E-1
4,128125E+3	1,834398E-1	4,128125E+3	1,829905E-1	4,128125E+3	2,540485E-1	4,128125E+3	2,574973E-1	4,128125E+3	3,351683E-1
4,129687E+3	1,779835E-1	4,129687E+3	1,867307E-1	4,129687E+3	2,485119E-1	4,129687E+3	2,506172E-1	4,129687E+3	3,329252E-1
4,131250E+3	1,731042E-1	4,131250E+3	1,798847E-1	4,131250E+3	2,353991E-1	4,131250E+3	2,389821E-1	4,131250E+3	3,069009E-1
4,132812E+3	1,645355E-1	4,132812E+3	1,666814E-1	4,132812E+3	2,250295E-1	4,132812E+3	2,452292E-1	4,132812E+3	2,606837E-1
4,134375E+3	1,598651E-1	4,134375E+3	1,712124E-1	4,134375E+3	2,200900E-1	4,134375E+3	2,481083E-1	4,134375E+3	2,772285E-1
4,135937E+3	1,657884E-1	4,135937E+3	1,699798E-1	4,135937E+3	2,188660E-1	4,135937E+3	2,417276E-1	4,135937E+3	3,036584E-1
4,137500E+3	1,566761E-1	4,137500E+3	1,699381E-1	4,137500E+3	2,294897E-1	4,137500E+3	2,408161E-1	4,137500E+3	3,201668E-1
4,139062E+3	1,595376E-1	4,139062E+3	1,672655E-1	4,139062E+3	2,367960E-1	4,139062E+3	2,362795E-1	4,139062E+3	3,280355E-1
4,140625E+3	1,501163E-1	4,140625E+3	1,619546E-1	4,140625E+3	2,315341E-1	4,140625E+3	2,266468E-1	4,140625E+3	3,115659E-1
4,142187E+3	1,653648E-1	4,142187E+3	1,713276E-1	4,142187E+3	2,368806E-1	4,142187E+3	2,247523E-1	4,142187E+3	3,007629E-1
4,143750E+3	1,785781E-1	4,143750E+3	1,734004E-1	4,143750E+3	2,428688E-1	4,143750E+3	2,332837E-1	4,143750E+3	2,965642E-1
4,145312E+3	1,692593E-1	4,145312E+3	1,816646E-1	4,145312E+3	2,437866E-1	4,145312E+3	2,403748E-1	4,145312E+3	2,887033E-1
4,146875E+3	1,637217E-1	4,146875E+3	1,710287E-1	4,146875E+3	2,280949E-1	4,146875E+3	2,422240E-1	4,146875E+3	2,621215E-1
4,148437E+3	1,470405E-1	4,148437E+3	1,685981E-1	4,148437E+3	2,220759E-1	4,148437E+3	2,251172E-1	4,148437E+3	3,029129E-1
4,150000E+3	1,568541E-1	4,150000E+3	1,674896E-1	4,150000E+3	2,441084E-1	4,150000E+3	2,147197E-1	4,150000E+3	3,069176E-1
4,151562E+3	1,630060E-1	4,151562E+3	1,683143E-1	4,151562E+3	2,145119E-1	4,151562E+3	2,143987E-1	4,151562E+3	2,743392E-1
4,153125E+3	1,683303E-1	4,153125E+3	1,750465E-1	4,153125E+3	2,186866E-1	4,153125E+3	2,357738E-1	4,153125E+3	2,894043E-1
4,154687E+3	1,776547E-1	4,154687E+3	1,688936E-1	4,154687E+3	2,264209E-1	4,154687E+3	2,410578E-1	4,154687E+3	2,660819E-1
4,156250E+3	1,849323E-1	4,156250E+3	1,756781E-1	4,156250E+3	2,292655E-1	4,156250E+3	2,540509E-1	4,156250E+3	2,810582E-1
4,157812E+3	1,787234E-1	4,157812E+3	1,699124E-1	4,157812E+3	2,314606E-1	4,157812E+3	2,355094E-1	4,157812E+3	2,722505E-1
4,159375E+3	1,787083E-1	4,159375E+3	1,774012E-1	4,159375E+3	2,354842E-1	4,159375E+3	2,251419E-1	4,159375E+3	2,547868E-1
4,160937E+3	1,687373E-1	4,160937E+3	1,908727E-1	4,160937E+3	2,326353E-1	4,160937E+3	2,102785E-1	4,160937E+3	3,085537E-1
4,162500E+3	1,676652E-1	4,162500E+3	1,886920E-1	4,162500E+3	2,403549E-1	4,162500E+3	2,057555E-1	4,162500E+3	3,152768E-1
4,164062E+3	1,550890E-1	4,164062E+3	1,699211E-1	4,164062E+3	2,265915E-1	4,164062E+3	2,107963E-1	4,164062E+3	2,620678E-1
4,165625E+3	1,581669E-1	4,165625E+3	1,565217E-1	4,165625E+3	2,085011E-1	4,165625E+3	2,257343E-1	4,165625E+3	2,778559E-1
4,167187E+3	1,740828E-1	4,167187E+3	1,695230E-1	4,167187E+3	2,242847E-1	4,167187E+3	2,308635E-1	4,167187E+3	3,006739E-1
4,168750E+3	1,664448E-1	4,168750E+3	1,749162E-1	4,168750E+3	2,435451E-1	4,168750E+3	2,510061E-1	4,168750E+3	2,783034E-1
4,170312E+3	1,848904E-1	4,170312E+3	1,874407E-1	4,170312E+3	2,557343E-1	4,170312E+3	2,234750E-1	4,170312E+3	2,743561E-1
4,171875E+3	1,696763E-1	4,171875E+3	1,828250E-1	4,171875E+3	2,277036E-1	4,171875E+3	2,188104E-1	4,171875E+3	2,756175E-1
4,173437E+3	1,725209E-1	4,173437E+3	1,674905E-1	4,173437E+3	2,167125E-1	4,173437E+3	2,201773E-1	4,173437E+3	2,617338E-1
4,175000E+3	1,768453E-1	4,175000E+3	1,709176E-1	4,175000E+3	2,262336E-1	4,175000E+3	2,122840E-1	4,175000E+3	2,260095E-1
4,176562E+3	1,657414E-1	4,176562E+3	1,588720E-1	4,176562E+3	2,293100E-1	4,176562E+3	2,077644E-1	4,176562E+3	2,497505E-1
4,178125E+3	1,759436E-1	4,178125E+3	1,571415E-1	4,178125E+3	2,133361E-1	4,178125E+3	1,795912E-1	4,178125E+3	2,529816E-1
4,179687E+3	1,612959E-1	4,179687E+3	1,574430E-1	4,179687E+3	2,166997E-1	4,179687E+3	2,099380E-1	4,179687E+3	2,285914E-1
4,181250E+3	1,624104E-1	4,181250E+3	1,661366E-1	4,181250E+3	2,179798E-1	4,181250E+3	2,691421E-1	4,181250E+3	2,310168E-1
4,182812E+3	1,607157E-1	4,182812E+3	1,613717E-1	4,182812E+3	2,171023E-1	4,182812E+3	2,430866E-1	4,182812E+3	2,881387E-1
4,184375E+3	1,538636E-1	4,184375E+3	1,549900E-1	4,184375E+3	2,184614E-1	4,184375E+3	2,324440E-1	4,184375E+3	3,114573E-1
4,185937E+3	1,531513E-1	4,185937E+3	1,635084E-1	4,185937E+3	2,247836E-1	4,185937E+3	2,288975E-1	4,185937E+3	2,578145E-1
4,187500E+3	1,528766E-1	4,187500E+3	1,752873E-1	4,187500E+3	2,254287E-1	4,187500E+3	2,191268E-1	4,187500E+3	2,409520E-1
4,189062E+3	1,629312E-1	4,189062E+3	1,712085E-1	4,189062E+3	2,314394E-1	4,189062E+3	2,039698E-1	4,189062E+3	2,464979E-1
4,190625E+3	1,599344E-1	4,190625E+3	1,598822E-1	4,190625E+3	2,226565E-1	4,190625E+3	2,045866E-1	4,190625E+3	2,676710E-1
4,192187E+3	1,535389E-1	4,192187E+3	1,625949E-1	4,192187E+3	2,049951E-1	4,192187E+3	1,861551E-1	4,192187E+3	2,293260E-1
4,193750E+3	1,574740E-1	4,193750E+3	1,673464E-1	4,193750E+3	2,193469E-1	4,193750E+3	2,039538E-1	4,193750E+3	2,323842E-1
4,195312E+3	1,549817E-1	4,195312E+3	1,603283E-1	4,195312E+3	2,464893E-1	4,195312E+3	2,169237E-1	4,195312E+3	2,744545E-1
4,196875E+3	1,612704E-1	4,196875E+3	1,608818E-1	4,196875E+3	2,392262E-1	4,196875E+3	2,194413E-1	4,196875E+3	2,757414E-1
4,198437E+3	1,600601E-1	4,198437E+3	1,629179E-1	4,198437E+3	2,356525E-1	4,198437E+3	2,120260E-1	4,198437E+3	2,815264E-1
4,200000E+3	1,609268E-1	4,200000E+3	1,659433E-1	4,200000E+3	2,373320E-1	4,200000E+3	1,995325E-1	4,200000E+3	2,913321E-1
4,201562E+3	1,715590E-1	4,201562E+3	1,736533E-1	4,201562E+3	2,086179E-1	4,201562E+3	1,968073E-1	4,201562E+3	2,497387E-1
4,203125E+3	1,594430E-1	4,203125E+3	1,594198E-1	4,203125E+3	2,101371E-1	4,203125E+3	1,941725E-1	4,203125E+3	2,684044E-1
4,204687E+3	1,533524E-1	4,204687E+3	1,518640E-1	4,204687E+3	2,156347E-1	4,204687E+3	2,026061E-1	4,204687E+3	2,711337E-1
4,206250E+3	1,488768E-1	4,206250E+3	1,565961E-1	4,206250E+3	2,200503E-1	4,206250E+3	2,238113E-1	4,206250E+3	2,881575E-1
4,207812E+3	1,461229E-1	4,207812E+3	1,568208E-1	4,207812E+3	2,134103E-1	4,207812E+3	2,152203E-1	4,207812E+3	2,822205E-1
4,209375E+3	1,320521E-1	4,209375E+3	1,538782E-1	4,209375E+3	2,004602E-1	4,209375E+3	2,073439E-1	4,209375E+3	2,665755E-1
4,210937E+3	1,202496E-1	4,210937E+3	1,542670E-1	4,210937E+3	2,038257E-1	4,210937E+3	1,781837E-1	4,210937E+3	2,407607E-1
4,212500E+3	1,478580E-1	4,212500E+3	1,648079E-1	4,212500E+3	2,193043E-1	4,212500E+3	1,922799E-1	4,212500E+3	2,597124E-1
4,214062E+3	1,575016E-1	4,214062E+3	1,640915E-1	4,214062E+3	2,207132E-1	4,214062E+3	2,115643E-1	4,214062E+3	2,616387E-1
4,215625E+3	1,600276E-1	4,215625E+3	1,694170E-1	4,215625E+3	2,174606E-1	4,215625E+3	2,452134E-1	4,215625E+3	2,480677E-1
4,217187E+3	1,626235E-1	4,217187E+3	1,654311E-1	4,217187E+3	2,206289E-1	4,217187E+3	2,139940E-1	4,217187E+3	2,528951E-1
4,218750E+3	1,648530E-1	4,218750E+3	1,577661E-1	4,218750E+3	2,080632E-1	4,218750E+3	2,206869E-1	4,218750E+3	2,945987E-1
4,220312E+3	1,517038E-1	4,220312E+3	1,531117E-1	4,220312E+3	2,033602E-1	4,220312E+3	2,055920E-1	4,220312E+3	2,572569E-1
4,221875E+3	1,458842E-1	4,221875E+3	1,484754E-1	4,221875E+3	2,151930E-1	4,221875E+3	2,068302E-1	4,221875E+3	2,363274E-1
4,223437E+3	1,487164E-1	4,223437E+3	1,547293E-1	4,223437E+3	2,203112E-1	4,223437E+3	2,066363E-1	4,223437E+3	2,600938E-1
4,225000E+3	1,457679E-1	4,225000E+3	1,562270E-1	4,225000E+3	2,098620E-1	4,225000E+3	2,093928E-1	4,225000E+3	2,465692E-1
4,226562E+3	1,486160E-1	4,226562E+3	1,540330E-1	4,226562E+3	2,038072E-1	4,226562E+3	2,105340E-1	4,226562E+3	2,457476E-1
4,228125E+3	1,447178E-1	4,228125E+3	1,514583E-1	4,228125E+3	2,009726E-1	4,228125E+3	1,966544E-1	4,228125E+3	2,793469E-1
4,229687E+3	1,442970E-1	4,229687E+3	1,486136E-1	4,229687E+3	2,141694E-1	4,229687E+3	2,196209E-1	4,229687E+3	2,771291E-1
4,231250E+3	1,391176E-1	4,231250E+3	1,472652E-1	4,231250E+3	2,106141E-1	4,231250E+3	2,221952E-1	4,231250E+3	2,548419E-1
4,232812E+3	1,544071E-1	4,232812E+3	1,533886E-1	4,232812E+3	2,081112E-1	4,232812E+3	2,085058E-1	4,232812E+3	2,413559E-1
4,234375E+3	1,526834E-1	4,234375E+3	1,518373E-1	4,234375E+3	2,120095E-1	4,234375E+3	2,254005E-1	4,234375E+3	2,761455E-1
4,235937E+3	1,381208E-1	4,235937E+3	1,489964E-1	4,235937E+3	2,066221E-1	4,235937E+3	2,157327E-1	4,235937E+3	2,609741E-1
4,237500E+3	1,394832E-1	4,237500E+3	1,542807E-1	4,237500E+3	2,077024E-1	4,237500E+3	1,932043E-1	4,237500E+3	2,460019E-1
4,239062E+3	1,373618E-1	4,239062E+3	1,483038E-1	4,239062E+3	2,171031E-1	4,239062E+3	2,121581E-1	4,239062E+3	2,467112E-1
4,240625E+3	1,408732E-1	4,240625E+3	1,459027E-1	4,240625E+3	2,241395E-1	4,240625E+3	2,145956E-1	4,240625E+3	2,496701E-1
4,242187E+3	1,412972E-1	4,242187E+3	1,423085E-1	4,242187E+3	2,082161E-1	4,242187E+3	1,979008E-1	4,242187E+3	2,507244E-1
4,243750E+3	1,407529E-1	4,243750E+3	1,427980E-1	4,243750E+3	2,022991E-1	4,243750E+3	1,976981E-1	4,243750E+3	2,605350E-1
4,245312E+3	1,436188E-1	4,245312E+3	1,477131E-1	4,245312E+3	2,033164E-1	4,245312E+3	2,068189E-1	4,245312E+3	2,643043E-1
4,246875E+3	1,491347E-1	4,246875E+3	1,462484E-1	4,246875E+3	2,050290E-1	4,246875E+3	2,147121E-1	4,246875E+3	2,559633E-1
4,248437E+3	1,464937E-1	4,248437E+3	1,472291E-1	4,248437E+3	2,025001E-1	4,248437E+3	2,118840E-1	4,248437E+3	2,436801E-1
4,250000E+3	1,467183E-1	4,250000E+3	1,491231E-1	4,250000E+3	2,008245E-1	4,250000E+3	2,084565E-1	4,250000E+3	2,542716E-1
4,251562E+3	1,468808E-1	4,251562E+3	1,438239E-1	4,251562E+3	1,990740E-1	4,251562E+3	2,053509E-1	4,251562E+3	2,793594E-1
4,253125E+3	1,400363E-1	4,253125E+3	1,438853E-1	4,253125E+3	2,069503E-1	4,253125E+3	2,068027E-1	4,253125E+3	2,865137E-1
