Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
3,681250E+3	6,779912E-1	3,681250E+3	-3,996602E-1	3,681250E+3	6,800595E-1	3,681250E+3	-4,004356E-1	3,681250E+3	6,736425E-1	3,681250E+3	-4,039663E-1	3,681250E+3	6,693970E-1	3,681250E+3	-4,029106E-1
3,682812E+3	6,793456E-1	3,682812E+3	-3,997209E-1	3,682812E+3	6,803484E-1	3,682812E+3	-4,036335E-1	3,682812E+3	6,680440E-1	3,682812E+3	-4,094456E-1	3,682812E+3	6,700547E-1	3,682812E+3	-4,068267E-1
3,684375E+3	6,780155E-1	3,684375E+3	-4,087986E-1	3,684375E+3	6,714641E-1	3,684375E+3	-4,149404E-1	3,684375E+3	6,671771E-1	3,684375E+3	-4,103877E-1	3,684375E+3	6,647344E-1	3,684375E+3	-4,128276E-1
3,685937E+3	6,620001E-1	3,685937E+3	-4,073587E-1	3,685937E+3	6,624120E-1	3,685937E+3	-4,099351E-1	3,685937E+3	6,605083E-1	3,685937E+3	-4,165145E-1	3,685937E+3	6,553170E-1	3,685937E+3	-4,168212E-1
3,687500E+3	6,617890E-1	3,687500E+3	-4,115988E-1	3,687500E+3	6,568135E-1	3,687500E+3	-4,196878E-1	3,687500E+3	6,527189E-1	3,687500E+3	-4,207124E-1	3,687500E+3	6,526160E-1	3,687500E+3	-4,207454E-1
3,689062E+3	6,561348E-1	3,689062E+3	-4,215645E-1	3,689062E+3	6,581247E-1	3,689062E+3	-4,202204E-1	3,689062E+3	6,508360E-1	3,689062E+3	-4,231489E-1	3,689062E+3	6,484346E-1	3,689062E+3	-4,272176E-1
3,690625E+3	6,453600E-1	3,690625E+3	-4,268728E-1	3,690625E+3	6,511591E-1	3,690625E+3	-4,250072E-1	3,690625E+3	6,464510E-1	3,690625E+3	-4,260048E-1	3,690625E+3	6,440992E-1	3,690625E+3	-4,342786E-1
3,692187E+3	6,446873E-1	3,692187E+3	-4,261817E-1	3,692187E+3	6,425991E-1	3,692187E+3	-4,320523E-1	3,692187E+3	6,384848E-1	3,692187E+3	-4,336811E-1	3,692187E+3	6,396643E-1	3,692187E+3	-4,322529E-1
3,693750E+3	6,471520E-1	3,693750E+3	-4,270598E-1	3,693750E+3	6,373605E-1	3,693750E+3	-4,360451E-1	3,693750E+3	6,361947E-1	3,693750E+3	-4,357904E-1	3,693750E+3	6,349587E-1	3,693750E+3	-4,333718E-1
3,695312E+3	6,360196E-1	3,695312E+3	-4,351376E-1	3,695312E+3	6,329945E-1	3,695312E+3	-4,404574E-1	3,695312E+3	6,300240E-1	3,695312E+3	-4,442539E-1	3,695312E+3	6,267493E-1	3,695312E+3	-4,429430E-1
3,696875E+3	6,190635E-1	3,696875E+3	-4,355815E-1	3,696875E+3	6,289640E-1	3,696875E+3	-4,420759E-1	3,696875E+3	6,236036E-1	3,696875E+3	-4,471866E-1	3,696875E+3	6,237389E-1	3,696875E+3	-4,423563E-1
3,698437E+3	6,162422E-1	3,698437E+3	-4,397621E-1	3,698437E+3	6,204786E-1	3,698437E+3	-4,467301E-1	3,698437E+3	6,194258E-1	3,698437E+3	-4,499695E-1	3,698437E+3	6,203795E-1	3,698437E+3	-4,456689E-1
3,700000E+3	6,192044E-1	3,700000E+3	-4,417636E-1	3,700000E+3	6,164049E-1	3,700000E+3	-4,472961E-1	3,700000E+3	6,128709E-1	3,700000E+3	-4,524663E-1	3,700000E+3	6,108038E-1	3,700000E+3	-4,532606E-1
3,701562E+3	6,152063E-1	3,701562E+3	-4,492438E-1	3,701562E+3	6,104974E-1	3,701562E+3	-4,550612E-1	3,701562E+3	6,096938E-1	3,701562E+3	-4,573438E-1	3,701562E+3	6,065701E-1	3,701562E+3	-4,563814E-1
3,703125E+3	6,138142E-1	3,703125E+3	-4,514297E-1	3,703125E+3	6,043531E-1	3,703125E+3	-4,613353E-1	3,703125E+3	6,032154E-1	3,703125E+3	-4,626770E-1	3,703125E+3	6,038389E-1	3,703125E+3	-4,618516E-1
3,704687E+3	5,946866E-1	3,704687E+3	-4,558193E-1	3,704687E+3	6,004414E-1	3,704687E+3	-4,632318E-1	3,704687E+3	5,976221E-1	3,704687E+3	-4,659809E-1	3,704687E+3	5,965744E-1	3,704687E+3	-4,706400E-1
3,706250E+3	5,852988E-1	3,706250E+3	-4,597239E-1	3,706250E+3	5,949811E-1	3,706250E+3	-4,704288E-1	3,706250E+3	5,913980E-1	3,706250E+3	-4,717164E-1	3,706250E+3	5,879474E-1	3,706250E+3	-4,729455E-1
3,707812E+3	5,840194E-1	3,707812E+3	-4,680311E-1	3,707812E+3	5,871782E-1	3,707812E+3	-4,718957E-1	3,707812E+3	5,804638E-1	3,707812E+3	-4,741259E-1	3,707812E+3	5,791486E-1	3,707812E+3	-4,729799E-1
3,709375E+3	5,848184E-1	3,709375E+3	-4,746030E-1	3,709375E+3	5,835363E-1	3,709375E+3	-4,781118E-1	3,709375E+3	5,765994E-1	3,709375E+3	-4,802219E-1	3,709375E+3	5,758822E-1	3,709375E+3	-4,784940E-1
3,710937E+3	5,813742E-1	3,710937E+3	-4,715267E-1	3,710937E+3	5,721347E-1	3,710937E+3	-4,847823E-1	3,710937E+3	5,698672E-1	3,710937E+3	-4,851005E-1	3,710937E+3	5,691097E-1	3,710937E+3	-4,802198E-1
3,712500E+3	5,758135E-1	3,712500E+3	-4,738360E-1	3,712500E+3	5,711532E-1	3,712500E+3	-4,845610E-1	3,712500E+3	5,622215E-1	3,712500E+3	-4,850182E-1	3,712500E+3	5,638832E-1	3,712500E+3	-4,872477E-1
3,714062E+3	5,661175E-1	3,714062E+3	-4,850049E-1	3,714062E+3	5,639753E-1	3,714062E+3	-4,885373E-1	3,714062E+3	5,553685E-1	3,714062E+3	-4,892619E-1	3,714062E+3	5,531310E-1	3,714062E+3	-4,924528E-1
3,715625E+3	5,415943E-1	3,715625E+3	-4,934560E-1	3,715625E+3	5,548342E-1	3,715625E+3	-4,913952E-1	3,715625E+3	5,483281E-1	3,715625E+3	-4,919908E-1	3,715625E+3	5,470553E-1	3,715625E+3	-4,916656E-1
3,717187E+3	5,395455E-1	3,717187E+3	-4,950535E-1	3,717187E+3	5,434720E-1	3,717187E+3	-4,951122E-1	3,717187E+3	5,411678E-1	3,717187E+3	-4,959153E-1	3,717187E+3	5,351309E-1	3,717187E+3	-4,965986E-1
3,718750E+3	5,408273E-1	3,718750E+3	-4,941830E-1	3,718750E+3	5,321060E-1	3,718750E+3	-5,008169E-1	3,718750E+3	5,333796E-1	3,718750E+3	-4,990558E-1	3,718750E+3	5,337016E-1	3,718750E+3	-5,018749E-1
3,720312E+3	5,412201E-1	3,720312E+3	-4,945691E-1	3,720312E+3	5,338011E-1	3,720312E+3	-4,998427E-1	3,720312E+3	5,256197E-1	3,720312E+3	-5,019639E-1	3,720312E+3	5,283123E-1	3,720312E+3	-5,043157E-1
3,721875E+3	5,326985E-1	3,721875E+3	-4,923399E-1	3,721875E+3	5,265172E-1	3,721875E+3	-5,067811E-1	3,721875E+3	5,188985E-1	3,721875E+3	-5,063593E-1	3,721875E+3	5,187909E-1	3,721875E+3	-5,060871E-1
3,723437E+3	5,194391E-1	3,723437E+3	-5,010793E-1	3,723437E+3	5,161291E-1	3,723437E+3	-5,080651E-1	3,723437E+3	5,130047E-1	3,723437E+3	-5,100276E-1	3,723437E+3	5,115204E-1	3,723437E+3	-5,085830E-1
3,725000E+3	5,157131E-1	3,725000E+3	-5,061350E-1	3,725000E+3	5,090178E-1	3,725000E+3	-5,077987E-1	3,725000E+3	5,044634E-1	3,725000E+3	-5,123820E-1	3,725000E+3	5,027135E-1	3,725000E+3	-5,103833E-1
3,726562E+3	5,127832E-1	3,726562E+3	-5,172430E-1	3,726562E+3	5,019877E-1	3,726562E+3	-5,139191E-1	3,726562E+3	4,972502E-1	3,726562E+3	-5,175970E-1	3,726562E+3	4,953436E-1	3,726562E+3	-5,129862E-1
3,728125E+3	4,993328E-1	3,728125E+3	-5,147792E-1	3,728125E+3	4,922857E-1	3,728125E+3	-5,204389E-1	3,728125E+3	4,883858E-1	3,728125E+3	-5,196085E-1	3,728125E+3	4,880037E-1	3,728125E+3	-5,192852E-1
3,729687E+3	4,911697E-1	3,729687E+3	-5,188693E-1	3,729687E+3	4,846268E-1	3,729687E+3	-5,209904E-1	3,729687E+3	4,808780E-1	3,729687E+3	-5,198880E-1	3,729687E+3	4,752613E-1	3,729687E+3	-5,212149E-1
3,731250E+3	4,821345E-1	3,731250E+3	-5,239361E-1	3,731250E+3	4,742824E-1	3,731250E+3	-5,222988E-1	3,731250E+3	4,702831E-1	3,731250E+3	-5,244391E-1	3,731250E+3	4,688516E-1	3,731250E+3	-5,240502E-1
3,732812E+3	4,769354E-1	3,732812E+3	-5,239016E-1	3,732812E+3	4,649883E-1	3,732812E+3	-5,262569E-1	3,732812E+3	4,630169E-1	3,732812E+3	-5,254428E-1	3,732812E+3	4,626608E-1	3,732812E+3	-5,226260E-1
3,734375E+3	4,667533E-1	3,734375E+3	-5,250685E-1	3,734375E+3	4,562407E-1	3,734375E+3	-5,284126E-1	3,734375E+3	4,529641E-1	3,734375E+3	-5,299857E-1	3,734375E+3	4,518697E-1	3,734375E+3	-5,266177E-1
3,735937E+3	4,542187E-1	3,735937E+3	-5,287647E-1	3,735937E+3	4,507037E-1	3,735937E+3	-5,328470E-1	3,735937E+3	4,452634E-1	3,735937E+3	-5,318020E-1	3,735937E+3	4,437328E-1	3,735937E+3	-5,307681E-1
3,737500E+3	4,468228E-1	3,737500E+3	-5,265663E-1	3,737500E+3	4,401549E-1	3,737500E+3	-5,312694E-1	3,737500E+3	4,373507E-1	3,737500E+3	-5,368736E-1	3,737500E+3	4,292850E-1	3,737500E+3	-5,334253E-1
3,739062E+3	4,362890E-1	3,739062E+3	-5,341493E-1	3,739062E+3	4,296548E-1	3,739062E+3	-5,334503E-1	3,739062E+3	4,257602E-1	3,739062E+3	-5,381474E-1	3,739062E+3	4,242528E-1	3,739062E+3	-5,377015E-1
3,740625E+3	4,297195E-1	3,740625E+3	-5,326127E-1	3,740625E+3	4,218833E-1	3,740625E+3	-5,374891E-1	3,740625E+3	4,179594E-1	3,740625E+3	-5,402959E-1	3,740625E+3	4,165548E-1	3,740625E+3	-5,400204E-1
3,742187E+3	4,129605E-1	3,742187E+3	-5,369677E-1	3,742187E+3	4,093417E-1	3,742187E+3	-5,401051E-1	3,742187E+3	4,073147E-1	3,742187E+3	-5,422376E-1	3,742187E+3	4,061864E-1	3,742187E+3	-5,435155E-1
3,743750E+3	4,023352E-1	3,743750E+3	-5,455293E-1	3,743750E+3	4,022460E-1	3,743750E+3	-5,404843E-1	3,743750E+3	3,990683E-1	3,743750E+3	-5,427002E-1	3,743750E+3	3,944233E-1	3,743750E+3	-5,417400E-1
3,745312E+3	3,961680E-1	3,745312E+3	-5,404371E-1	3,745312E+3	3,926828E-1	3,745312E+3	-5,423017E-1	3,745312E+3	3,891317E-1	3,745312E+3	-5,442884E-1	3,745312E+3	3,836598E-1	3,745312E+3	-5,375940E-1
3,746875E+3	3,845264E-1	3,746875E+3	-5,402113E-1	3,746875E+3	3,831767E-1	3,746875E+3	-5,418687E-1	3,746875E+3	3,778431E-1	3,746875E+3	-5,454557E-1	3,746875E+3	3,764364E-1	3,746875E+3	-5,433103E-1
3,748437E+3	3,789469E-1	3,748437E+3	-5,457721E-1	3,748437E+3	3,719285E-1	3,748437E+3	-5,430887E-1	3,748437E+3	3,662820E-1	3,748437E+3	-5,448044E-1	3,748437E+3	3,667157E-1	3,748437E+3	-5,455297E-1
3,750000E+3	3,710626E-1	3,750000E+3	-5,462190E-1	3,750000E+3	3,598898E-1	3,750000E+3	-5,467996E-1	3,750000E+3	3,590526E-1	3,750000E+3	-5,458088E-1	3,750000E+3	3,568691E-1	3,750000E+3	-5,441038E-1
3,751562E+3	3,570975E-1	3,751562E+3	-5,440137E-1	3,751562E+3	3,519321E-1	3,751562E+3	-5,479173E-1	3,751562E+3	3,488703E-1	3,751562E+3	-5,473392E-1	3,751562E+3	3,469256E-1	3,751562E+3	-5,464990E-1
3,753125E+3	3,481599E-1	3,753125E+3	-5,483619E-1	3,753125E+3	3,414857E-1	3,753125E+3	-5,451008E-1	3,753125E+3	3,367344E-1	3,753125E+3	-5,485238E-1	3,753125E+3	3,312336E-1	3,753125E+3	-5,467083E-1
3,754687E+3	3,361233E-1	3,754687E+3	-5,480200E-1	3,754687E+3	3,310876E-1	3,754687E+3	-5,473903E-1	3,754687E+3	3,233316E-1	3,754687E+3	-5,485516E-1	3,754687E+3	3,232379E-1	3,754687E+3	-5,448126E-1
3,756250E+3	3,251515E-1	3,756250E+3	-5,470341E-1	3,756250E+3	3,205479E-1	3,756250E+3	-5,489361E-1	3,756250E+3	3,147784E-1	3,756250E+3	-5,472491E-1	3,756250E+3	3,129606E-1	3,756250E+3	-5,457452E-1
3,757812E+3	3,121617E-1	3,757812E+3	-5,464508E-1	3,757812E+3	3,079941E-1	3,757812E+3	-5,495846E-1	3,757812E+3	3,046187E-1	3,757812E+3	-5,466465E-1	3,757812E+3	3,024981E-1	3,757812E+3	-5,451397E-1
3,759375E+3	3,060944E-1	3,759375E+3	-5,451598E-1	3,759375E+3	2,972314E-1	3,759375E+3	-5,486455E-1	3,759375E+3	2,926558E-1	3,759375E+3	-5,489673E-1	3,759375E+3	2,910661E-1	3,759375E+3	-5,468708E-1
3,760937E+3	2,919506E-1	3,760937E+3	-5,438985E-1	3,760937E+3	2,870965E-1	3,760937E+3	-5,470090E-1	3,760937E+3	2,820715E-1	3,760937E+3	-5,468521E-1	3,760937E+3	2,779144E-1	3,760937E+3	-5,457336E-1
3,762500E+3	2,820085E-1	3,762500E+3	-5,470598E-1	3,762500E+3	2,765212E-1	3,762500E+3	-5,445750E-1	3,762500E+3	2,723389E-1	3,762500E+3	-5,445774E-1	3,762500E+3	2,713313E-1	3,762500E+3	-5,419953E-1
3,764062E+3	2,762663E-1	3,764062E+3	-5,460740E-1	3,764062E+3	2,653314E-1	3,764062E+3	-5,436984E-1	3,764062E+3	2,585442E-1	3,764062E+3	-5,460336E-1	3,764062E+3	2,627117E-1	3,764062E+3	-5,410470E-1
3,765625E+3	2,632808E-1	3,765625E+3	-5,450700E-1	3,765625E+3	2,537853E-1	3,765625E+3	-5,416973E-1	3,765625E+3	2,474078E-1	3,765625E+3	-5,461335E-1	3,765625E+3	2,453704E-1	3,765625E+3	-5,417845E-1
3,767187E+3	2,475580E-1	3,767187E+3	-5,380198E-1	3,767187E+3	2,393548E-1	3,767187E+3	-5,421016E-1	3,767187E+3	2,374469E-1	3,767187E+3	-5,419442E-1	3,767187E+3	2,346469E-1	3,767187E+3	-5,402772E-1
3,768750E+3	2,341923E-1	3,768750E+3	-5,398867E-1	3,768750E+3	2,286026E-1	3,768750E+3	-5,405434E-1	3,768750E+3	2,252699E-1	3,768750E+3	-5,380737E-1	3,768750E+3	2,220788E-1	3,768750E+3	-5,364444E-1
3,770312E+3	2,256223E-1	3,770312E+3	-5,407007E-1	3,770312E+3	2,197308E-1	3,770312E+3	-5,399456E-1	3,770312E+3	2,120015E-1	3,770312E+3	-5,376818E-1	3,770312E+3	2,122946E-1	3,770312E+3	-5,353125E-1
3,771875E+3	2,156900E-1	3,771875E+3	-5,373153E-1	3,771875E+3	2,035682E-1	3,771875E+3	-5,363508E-1	3,771875E+3	2,002139E-1	3,771875E+3	-5,374599E-1	3,771875E+3	2,024014E-1	3,771875E+3	-5,327663E-1
3,773437E+3	2,027049E-1	3,773437E+3	-5,322960E-1	3,773437E+3	1,956437E-1	3,773437E+3	-5,336975E-1	3,773437E+3	1,903343E-1	3,773437E+3	-5,307577E-1	3,773437E+3	1,907466E-1	3,773437E+3	-5,298089E-1
3,775000E+3	1,885166E-1	3,775000E+3	-5,353087E-1	3,775000E+3	1,847018E-1	3,775000E+3	-5,321196E-1	3,775000E+3	1,789833E-1	3,775000E+3	-5,305011E-1	3,775000E+3	1,788509E-1	3,775000E+3	-5,287050E-1
3,776562E+3	1,690755E-1	3,776562E+3	-5,321771E-1	3,776562E+3	1,695903E-1	3,776562E+3	-5,287130E-1	3,776562E+3	1,665490E-1	3,776562E+3	-5,289636E-1	3,776562E+3	1,632150E-1	3,776562E+3	-5,253550E-1
3,778125E+3	1,633728E-1	3,778125E+3	-5,254824E-1	3,778125E+3	1,598571E-1	3,778125E+3	-5,234824E-1	3,778125E+3	1,510281E-1	3,778125E+3	-5,225571E-1	3,778125E+3	1,543332E-1	3,778125E+3	-5,236931E-1
3,779687E+3	1,566721E-1	3,779687E+3	-5,216954E-1	3,779687E+3	1,421640E-1	3,779687E+3	-5,195791E-1	3,779687E+3	1,420410E-1	3,779687E+3	-5,186340E-1	3,779687E+3	1,421867E-1	3,779687E+3	-5,195734E-1
3,781250E+3	1,525082E-1	3,781250E+3	-5,164320E-1	3,781250E+3	1,383635E-1	3,781250E+3	-5,161634E-1	3,781250E+3	1,299439E-1	3,781250E+3	-5,099964E-1	3,781250E+3	1,297995E-1	3,781250E+3	-5,121663E-1
3,782812E+3	1,292504E-1	3,782812E+3	-5,145584E-1	3,782812E+3	1,248785E-1	3,782812E+3	-5,095986E-1	3,782812E+3	1,186940E-1	3,782812E+3	-5,091237E-1	3,782812E+3	1,151254E-1	3,782812E+3	-5,086141E-1
3,784375E+3	1,177482E-1	3,784375E+3	-5,106381E-1	3,784375E+3	1,117202E-1	3,784375E+3	-5,085504E-1	3,784375E+3	1,045442E-1	3,784375E+3	-5,056157E-1	3,784375E+3	1,045976E-1	3,784375E+3	-5,026362E-1
3,785937E+3	1,073913E-1	3,785937E+3	-5,068119E-1	3,785937E+3	1,001919E-1	3,785937E+3	-5,034070E-1	3,785937E+3	9,524665E-2	3,785937E+3	-4,976923E-1	3,785937E+3	9,426225E-2	3,785937E+3	-4,971258E-1
3,787500E+3	9,610043E-2	3,787500E+3	-4,972021E-1	3,787500E+3	8,906411E-2	3,787500E+3	-4,970240E-1	3,787500E+3	7,994057E-2	3,787500E+3	-4,913299E-1	3,787500E+3	8,056965E-2	3,787500E+3	-4,933850E-1
3,789062E+3	8,065619E-2	3,789062E+3	-4,925583E-1	3,789062E+3	7,256593E-2	3,789062E+3	-4,878561E-1	3,789062E+3	7,145592E-2	3,789062E+3	-4,864701E-1	3,789062E+3	6,824788E-2	3,789062E+3	-4,853706E-1
3,790625E+3	7,001082E-2	3,790625E+3	-4,901908E-1	3,790625E+3	6,439255E-2	3,790625E+3	-4,827131E-1	3,790625E+3	5,847298E-2	3,790625E+3	-4,803572E-1	3,790625E+3	6,033844E-2	3,790625E+3	-4,797593E-1
3,792187E+3	5,611461E-2	3,792187E+3	-4,836556E-1	3,792187E+3	4,912441E-2	3,792187E+3	-4,768208E-1	3,792187E+3	4,640006E-2	3,792187E+3	-4,756142E-1	3,792187E+3	4,802301E-2	3,792187E+3	-4,739632E-1
3,793750E+3	4,560496E-2	3,793750E+3	-4,763309E-1	3,793750E+3	3,972749E-2	3,793750E+3	-4,706119E-1	3,793750E+3	3,284071E-2	3,793750E+3	-4,675712E-1	3,793750E+3	3,407184E-2	3,793750E+3	-4,649221E-1
3,795312E+3	3,299018E-2	3,795312E+3	-4,676956E-1	3,795312E+3	2,871841E-2	3,795312E+3	-4,629504E-1	3,795312E+3	2,382441E-2	3,795312E+3	-4,585394E-1	3,795312E+3	2,475773E-2	3,795312E+3	-4,552393E-1
3,796875E+3	2,167399E-2	3,796875E+3	-4,611069E-1	3,796875E+3	1,960550E-2	3,796875E+3	-4,540939E-1	3,796875E+3	8,777554E-3	3,796875E+3	-4,509652E-1	3,796875E+3	1,382252E-2	3,796875E+3	-4,469995E-1
3,798437E+3	1,158915E-2	3,798437E+3	-4,518193E-1	3,798437E+3	5,828159E-3	3,798437E+3	-4,461995E-1	3,798437E+3	1,206042E-3	3,798437E+3	-4,458888E-1	3,798437E+3	4,526500E-3	3,798437E+3	-4,394522E-1
3,800000E+3	3,705382E-4	3,800000E+3	-4,422870E-1	3,800000E+3	-6,288307E-3	3,800000E+3	-4,379641E-1	3,800000E+3	-1,355482E-2	3,800000E+3	-4,359131E-1	3,800000E+3	-9,277231E-3	3,800000E+3	-4,324481E-1
3,801562E+3	-9,736740E-3	3,801562E+3	-4,345021E-1	3,801562E+3	-1,504103E-2	3,801562E+3	-4,279706E-1	3,801562E+3	-2,134598E-2	3,801562E+3	-4,241826E-1	3,801562E+3	-1,821518E-2	3,801562E+3	-4,246242E-1
3,803125E+3	-2,283866E-2	3,803125E+3	-4,222610E-1	3,803125E+3	-3,009301E-2	3,803125E+3	-4,197126E-1	3,803125E+3	-3,163746E-2	3,803125E+3	-4,119925E-1	3,803125E+3	-3,184384E-2	3,803125E+3	-4,123601E-1
3,804687E+3	-3,163073E-2	3,804687E+3	-4,157941E-1	3,804687E+3	-3,910057E-2	3,804687E+3	-4,101861E-1	3,804687E+3	-4,455628E-2	3,804687E+3	-4,024855E-1	3,804687E+3	-4,527295E-2	3,804687E+3	-4,019134E-1
3,806250E+3	-4,257412E-2	3,806250E+3	-4,067093E-1	3,806250E+3	-4,852209E-2	3,806250E+3	-3,993456E-1	3,806250E+3	-5,174953E-2	3,806250E+3	-3,955540E-1	3,806250E+3	-5,392982E-2	3,806250E+3	-3,920954E-1
3,807812E+3	-5,423043E-2	3,807812E+3	-3,924652E-1	3,807812E+3	-5,972671E-2	3,807812E+3	-3,894439E-1	3,807812E+3	-6,656925E-2	3,807812E+3	-3,838879E-1	3,807812E+3	-6,446834E-2	3,807812E+3	-3,802593E-1
3,809375E+3	-6,247957E-2	3,809375E+3	-3,855529E-1	3,809375E+3	-7,179851E-2	3,809375E+3	-3,759372E-1	3,809375E+3	-7,746127E-2	3,809375E+3	-3,747374E-1	3,809375E+3	-7,351366E-2	3,809375E+3	-3,731347E-1
3,810937E+3	-7,549741E-2	3,810937E+3	-3,766910E-1	3,810937E+3	-7,824707E-2	3,810937E+3	-3,641124E-1	3,810937E+3	-8,485798E-2	3,810937E+3	-3,630478E-1	3,810937E+3	-8,310353E-2	3,810937E+3	-3,615325E-1
3,812500E+3	-8,471109E-2	3,812500E+3	-3,638101E-1	3,812500E+3	-9,047355E-2	3,812500E+3	-3,553197E-1	3,812500E+3	-9,352231E-2	3,812500E+3	-3,505788E-1	3,812500E+3	-9,057189E-2	3,812500E+3	-3,492376E-1
3,814062E+3	-8,840712E-2	3,814062E+3	-3,527691E-1	3,814062E+3	-9,884225E-2	3,814062E+3	-3,442898E-1	3,814062E+3	-1,015182E-1	3,814062E+3	-3,384446E-1	3,814062E+3	-1,019646E-1	3,814062E+3	-3,361234E-1
3,815625E+3	-1,029503E-1	3,815625E+3	-3,411840E-1	3,815625E+3	-1,080916E-1	3,815625E+3	-3,335782E-1	3,815625E+3	-1,105508E-1	3,815625E+3	-3,256563E-1	3,815625E+3	-1,090062E-1	3,815625E+3	-3,242705E-1
3,817187E+3	-1,146385E-1	3,817187E+3	-3,270018E-1	3,817187E+3	-1,179250E-1	3,817187E+3	-3,179423E-1	3,817187E+3	-1,192946E-1	3,817187E+3	-3,118189E-1	3,817187E+3	-1,137006E-1	3,817187E+3	-3,120504E-1
3,818750E+3	-1,201275E-1	3,818750E+3	-3,097398E-1	3,818750E+3	-1,257496E-1	3,818750E+3	-3,059291E-1	3,818750E+3	-1,291634E-1	3,818750E+3	-2,995526E-1	3,818750E+3	-1,228352E-1	3,818750E+3	-2,995809E-1
3,820312E+3	-1,221660E-1	3,820312E+3	-3,020400E-1	3,820312E+3	-1,328861E-1	3,820312E+3	-2,936743E-1	3,820312E+3	-1,344442E-1	3,820312E+3	-2,890496E-1	3,820312E+3	-1,319688E-1	3,820312E+3	-2,851339E-1
3,821875E+3	-1,331964E-1	3,821875E+3	-2,899694E-1	3,821875E+3	-1,395610E-1	3,821875E+3	-2,805772E-1	3,821875E+3	-1,415374E-1	3,821875E+3	-2,750514E-1	3,821875E+3	-1,394203E-1	3,821875E+3	-2,706810E-1
3,823437E+3	-1,379858E-1	3,823437E+3	-2,796303E-1	3,823437E+3	-1,451570E-1	3,823437E+3	-2,669180E-1	3,823437E+3	-1,468980E-1	3,823437E+3	-2,573306E-1	3,823437E+3	-1,466351E-1	3,823437E+3	-2,567957E-1
3,825000E+3	-1,451147E-1	3,825000E+3	-2,583560E-1	3,825000E+3	-1,505393E-1	3,825000E+3	-2,539052E-1	3,825000E+3	-1,554225E-1	3,825000E+3	-2,448027E-1	3,825000E+3	-1,550191E-1	3,825000E+3	-2,477257E-1
3,826562E+3	-1,558688E-1	3,826562E+3	-2,472499E-1	3,826562E+3	-1,571917E-1	3,826562E+3	-2,390265E-1	3,826562E+3	-1,617580E-1	3,826562E+3	-2,353379E-1	3,826562E+3	-1,606474E-1	3,826562E+3	-2,289679E-1
3,828125E+3	-1,610531E-1	3,828125E+3	-2,331680E-1	3,828125E+3	-1,623004E-1	3,828125E+3	-2,269111E-1	3,828125E+3	-1,681359E-1	3,828125E+3	-2,194187E-1	3,828125E+3	-1,623701E-1	3,828125E+3	-2,144008E-1
3,829687E+3	-1,610887E-1	3,829687E+3	-2,200286E-1	3,829687E+3	-1,698775E-1	3,829687E+3	-2,059931E-1	3,829687E+3	-1,710610E-1	3,829687E+3	-2,050078E-1	3,829687E+3	-1,683376E-1	3,829687E+3	-2,009622E-1
3,831250E+3	-1,674929E-1	3,831250E+3	-2,050497E-1	3,831250E+3	-1,724831E-1	3,831250E+3	-1,933862E-1	3,831250E+3	-1,750743E-1	3,831250E+3	-1,880872E-1	3,831250E+3	-1,702035E-1	3,831250E+3	-1,878922E-1
3,832812E+3	-1,760053E-1	3,832812E+3	-1,874774E-1	3,832812E+3	-1,799752E-1	3,832812E+3	-1,787533E-1	3,832812E+3	-1,808298E-1	3,832812E+3	-1,711068E-1	3,832812E+3	-1,737168E-1	3,832812E+3	-1,719595E-1
3,834375E+3	-1,755097E-1	3,834375E+3	-1,703600E-1	3,834375E+3	-1,835809E-1	3,834375E+3	-1,666319E-1	3,834375E+3	-1,840273E-1	3,834375E+3	-1,602384E-1	3,834375E+3	-1,809878E-1	3,834375E+3	-1,566310E-1
3,835937E+3	-1,872821E-1	3,835937E+3	-1,514104E-1	3,835937E+3	-1,866698E-1	3,835937E+3	-1,530084E-1	3,835937E+3	-1,870741E-1	3,835937E+3	-1,433180E-1	3,835937E+3	-1,843359E-1	3,835937E+3	-1,407306E-1
3,837500E+3	-1,865143E-1	3,837500E+3	-1,425319E-1	3,837500E+3	-1,881881E-1	3,837500E+3	-1,301134E-1	3,837500E+3	-1,887634E-1	3,837500E+3	-1,282868E-1	3,837500E+3	-1,860403E-1	3,837500E+3	-1,258486E-1
3,839062E+3	-1,879846E-1	3,839062E+3	-1,317182E-1	3,839062E+3	-1,909356E-1	3,839062E+3	-1,168080E-1	3,839062E+3	-1,924031E-1	3,839062E+3	-1,126624E-1	3,839062E+3	-1,883214E-1	3,839062E+3	-1,119483E-1
3,840625E+3	-1,891683E-1	3,840625E+3	-1,226476E-1	3,840625E+3	-1,910530E-1	3,840625E+3	-1,062571E-1	3,840625E+3	-1,911355E-1	3,840625E+3	-9,506181E-2	3,840625E+3	-1,880930E-1	3,840625E+3	-9,617669E-2
