Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	
3,671875E+3	3,616879E-1	3,671875E+3	3,745721E-1	3,671875E+3	3,753813E-1	3,671875E+3	3,741947E-1
3,673437E+3	3,710959E-1	3,673437E+3	3,739546E-1	3,673437E+3	3,745591E-1	3,673437E+3	3,817044E-1
3,675000E+3	3,571014E-1	3,675000E+3	3,740476E-1	3,675000E+3	3,776399E-1	3,675000E+3	3,776979E-1
3,676562E+3	3,634299E-1	3,676562E+3	3,702016E-1	3,676562E+3	3,789661E-1	3,676562E+3	3,781995E-1
3,678125E+3	3,695930E-1	3,678125E+3	3,758572E-1	3,678125E+3	3,859507E-1	3,678125E+3	3,841086E-1
3,679687E+3	3,727751E-1	3,679687E+3	3,775231E-1	3,679687E+3	3,815182E-1	3,679687E+3	3,861922E-1
3,681250E+3	3,805996E-1	3,681250E+3	3,771704E-1	3,681250E+3	3,830171E-1	3,681250E+3	3,895707E-1
3,682812E+3	3,787127E-1	3,682812E+3	3,742060E-1	3,682812E+3	3,860715E-1	3,682812E+3	3,855187E-1
3,684375E+3	3,731786E-1	3,684375E+3	3,769604E-1	3,684375E+3	3,864566E-1	3,684375E+3	3,877015E-1
3,685937E+3	3,958147E-1	3,685937E+3	3,931635E-1	3,685937E+3	3,902444E-1	3,685937E+3	3,968197E-1
3,687500E+3	3,926218E-1	3,687500E+3	3,924582E-1	3,687500E+3	3,969591E-1	3,687500E+3	3,970656E-1
3,689062E+3	3,917705E-1	3,689062E+3	3,902868E-1	3,689062E+3	3,973575E-1	3,689062E+3	3,970178E-1
3,690625E+3	4,012901E-1	3,690625E+3	3,953606E-1	3,690625E+3	4,006211E-1	3,690625E+3	3,965383E-1
3,692187E+3	4,027475E-1	3,692187E+3	4,003972E-1	3,692187E+3	4,042578E-1	3,692187E+3	4,039870E-1
3,693750E+3	3,988142E-1	3,693750E+3	4,036363E-1	3,693750E+3	4,053430E-1	3,693750E+3	4,090164E-1
3,695312E+3	4,061343E-1	3,695312E+3	4,053152E-1	3,695312E+3	4,057083E-1	3,695312E+3	4,109868E-1
3,696875E+3	4,270291E-1	3,696875E+3	4,089732E-1	3,696875E+3	4,111427E-1	3,696875E+3	4,152707E-1
3,698437E+3	4,268549E-1	3,698437E+3	4,154386E-1	3,698437E+3	4,138391E-1	3,698437E+3	4,165086E-1
3,700000E+3	4,214308E-1	3,700000E+3	4,199711E-1	3,700000E+3	4,196635E-1	3,700000E+3	4,214735E-1
3,701562E+3	4,197012E-1	3,701562E+3	4,202121E-1	3,701562E+3	4,191102E-1	3,701562E+3	4,237887E-1
3,703125E+3	4,194434E-1	3,703125E+3	4,219271E-1	3,703125E+3	4,220612E-1	3,703125E+3	4,220717E-1
3,704687E+3	4,385766E-1	3,704687E+3	4,248864E-1	3,704687E+3	4,257097E-1	3,704687E+3	4,225969E-1
3,706250E+3	4,460793E-1	3,706250E+3	4,246942E-1	3,706250E+3	4,277321E-1	3,706250E+3	4,306404E-1
3,707812E+3	4,398682E-1	3,707812E+3	4,325362E-1	3,707812E+3	4,382664E-1	3,707812E+3	4,408769E-1
3,709375E+3	4,327394E-1	3,709375E+3	4,308945E-1	3,709375E+3	4,369201E-1	3,709375E+3	4,394032E-1
3,710937E+3	4,396666E-1	3,710937E+3	4,376480E-1	3,710937E+3	4,399289E-1	3,710937E+3	4,455032E-1
3,712500E+3	4,439182E-1	3,712500E+3	4,389847E-1	3,712500E+3	4,486643E-1	3,712500E+3	4,446254E-1
3,714062E+3	4,442812E-1	3,714062E+3	4,432632E-1	3,714062E+3	4,521886E-1	3,714062E+3	4,515363E-1
3,715625E+3	4,631768E-1	3,715625E+3	4,506898E-1	3,715625E+3	4,572814E-1	3,715625E+3	4,589955E-1
3,717187E+3	4,638127E-1	3,717187E+3	4,595022E-1	3,717187E+3	4,612054E-1	3,717187E+3	4,670248E-1
3,718750E+3	4,632890E-1	3,718750E+3	4,660456E-1	3,718750E+3	4,664495E-1	3,718750E+3	4,632841E-1
3,720312E+3	4,624822E-1	3,720312E+3	4,652136E-1	3,720312E+3	4,717561E-1	3,720312E+3	4,665518E-1
3,721875E+3	4,738338E-1	3,721875E+3	4,659525E-1	3,721875E+3	4,743446E-1	3,721875E+3	4,747319E-1
3,723437E+3	4,791026E-1	3,723437E+3	4,754806E-1	3,723437E+3	4,766980E-1	3,723437E+3	4,796902E-1
3,725000E+3	4,778675E-1	3,725000E+3	4,830414E-1	3,725000E+3	4,829813E-1	3,725000E+3	4,867880E-1
3,726562E+3	4,695130E-1	3,726562E+3	4,838956E-1	3,726562E+3	4,848356E-1	3,726562E+3	4,914798E-1
3,728125E+3	4,856691E-1	3,728125E+3	4,867981E-1	3,728125E+3	4,914863E-1	3,728125E+3	4,921953E-1
3,729687E+3	4,895270E-1	3,729687E+3	4,937059E-1	3,729687E+3	4,984727E-1	3,729687E+3	5,024617E-1
3,731250E+3	4,930373E-1	3,731250E+3	5,022602E-1	3,731250E+3	5,037975E-1	3,731250E+3	5,055496E-1
3,732812E+3	4,980597E-1	3,732812E+3	5,068395E-1	3,732812E+3	5,095252E-1	3,732812E+3	5,128071E-1
3,734375E+3	5,064443E-1	3,734375E+3	5,126245E-1	3,734375E+3	5,139387E-1	3,734375E+3	5,184876E-1
3,735937E+3	5,140932E-1	3,735937E+3	5,129403E-1	3,735937E+3	5,189272E-1	3,735937E+3	5,213864E-1
3,737500E+3	5,230773E-1	3,737500E+3	5,240165E-1	3,737500E+3	5,204912E-1	3,737500E+3	5,311719E-1
3,739062E+3	5,243364E-1	3,739062E+3	5,308276E-1	3,739062E+3	5,291256E-1	3,739062E+3	5,308867E-1
3,740625E+3	5,316648E-1	3,740625E+3	5,331200E-1	3,740625E+3	5,333904E-1	3,740625E+3	5,348601E-1
3,742187E+3	5,411293E-1	3,742187E+3	5,407258E-1	3,742187E+3	5,400731E-1	3,742187E+3	5,396035E-1
3,743750E+3	5,405242E-1	3,743750E+3	5,460749E-1	3,743750E+3	5,462210E-1	3,743750E+3	5,509481E-1
3,745312E+3	5,509787E-1	3,745312E+3	5,517091E-1	3,745312E+3	5,523266E-1	3,745312E+3	5,637978E-1
3,746875E+3	5,603112E-1	3,746875E+3	5,595540E-1	3,746875E+3	5,597127E-1	3,746875E+3	5,631095E-1
3,748437E+3	5,585321E-1	3,748437E+3	5,667239E-1	3,748437E+3	5,690257E-1	3,748437E+3	5,679169E-1
3,750000E+3	5,639574E-1	3,750000E+3	5,714895E-1	3,750000E+3	5,731740E-1	3,750000E+3	5,765955E-1
3,751562E+3	5,765305E-1	3,751562E+3	5,759304E-1	3,751562E+3	5,787094E-1	3,751562E+3	5,809814E-1
3,753125E+3	5,780839E-1	3,753125E+3	5,862526E-1	3,753125E+3	5,857316E-1	3,753125E+3	5,913943E-1
3,754687E+3	5,866952E-1	3,754687E+3	5,907449E-1	3,754687E+3	5,945478E-1	3,754687E+3	5,986965E-1
3,756250E+3	5,950302E-1	3,756250E+3	5,959182E-1	3,756250E+3	6,014329E-1	3,756250E+3	6,042179E-1
3,757812E+3	6,039465E-1	3,757812E+3	6,030964E-1	3,757812E+3	6,083851E-1	3,757812E+3	6,113176E-1
3,759375E+3	6,091071E-1	3,759375E+3	6,106416E-1	3,759375E+3	6,129874E-1	3,759375E+3	6,162128E-1
3,760937E+3	6,189393E-1	3,760937E+3	6,183567E-1	3,760937E+3	6,213885E-1	3,760937E+3	6,249385E-1
3,762500E+3	6,211968E-1	3,762500E+3	6,269741E-1	3,762500E+3	6,292670E-1	3,762500E+3	6,326204E-1
3,764062E+3	6,254801E-1	3,764062E+3	6,339913E-1	3,764062E+3	6,350022E-1	3,764062E+3	6,382507E-1
3,765625E+3	6,335819E-1	3,765625E+3	6,421571E-1	3,765625E+3	6,405275E-1	3,765625E+3	6,462629E-1
3,767187E+3	6,492498E-1	3,767187E+3	6,488352E-1	3,767187E+3	6,499155E-1	3,767187E+3	6,530414E-1
3,768750E+3	6,536764E-1	3,768750E+3	6,555536E-1	3,768750E+3	6,597301E-1	3,768750E+3	6,629084E-1
3,770312E+3	6,567373E-1	3,770312E+3	6,601772E-1	3,770312E+3	6,659537E-1	3,770312E+3	6,683716E-1
3,771875E+3	6,647701E-1	3,771875E+3	6,708878E-1	3,771875E+3	6,710512E-1	3,771875E+3	6,751938E-1
3,773437E+3	6,755717E-1	3,773437E+3	6,768905E-1	3,773437E+3	6,820691E-1	3,773437E+3	6,829182E-1
3,775000E+3	6,779061E-1	3,775000E+3	6,827339E-1	3,775000E+3	6,865335E-1	3,775000E+3	6,884834E-1
3,776562E+3	6,882010E-1	3,776562E+3	6,917017E-1	3,776562E+3	6,924589E-1	3,776562E+3	6,973630E-1
3,778125E+3	6,971776E-1	3,778125E+3	7,004119E-1	3,778125E+3	7,041246E-1	3,778125E+3	7,019268E-1
3,779687E+3	7,032877E-1	3,779687E+3	7,098270E-1	3,779687E+3	7,108432E-1	3,779687E+3	7,098264E-1
3,781250E+3	7,100392E-1	3,781250E+3	7,144309E-1	3,781250E+3	7,230182E-1	3,781250E+3	7,208378E-1
3,782812E+3	7,185240E-1	3,782812E+3	7,247146E-1	3,782812E+3	7,267048E-1	3,782812E+3	7,280578E-1
3,784375E+3	7,253841E-1	3,784375E+3	7,288951E-1	3,784375E+3	7,334233E-1	3,784375E+3	7,364162E-1
3,785937E+3	7,316088E-1	3,785937E+3	7,365430E-1	3,785937E+3	7,432304E-1	3,785937E+3	7,439805E-1
3,787500E+3	7,435547E-1	3,787500E+3	7,450348E-1	3,787500E+3	7,522044E-1	3,787500E+3	7,500798E-1
3,789062E+3	7,508809E-1	3,789062E+3	7,567306E-1	3,789062E+3	7,582409E-1	3,789062E+3	7,597577E-1
3,790625E+3	7,548115E-1	3,790625E+3	7,628417E-1	3,790625E+3	7,658379E-1	3,790625E+3	7,661902E-1
3,792187E+3	7,629284E-1	3,792187E+3	7,702287E-1	3,792187E+3	7,716382E-1	3,792187E+3	7,730527E-1
3,793750E+3	7,710291E-1	3,793750E+3	7,769461E-1	3,793750E+3	7,802986E-1	3,793750E+3	7,826865E-1
3,795312E+3	7,801725E-1	3,795312E+3	7,848521E-1	3,795312E+3	7,891741E-1	3,795312E+3	7,921443E-1
3,796875E+3	7,869107E-1	3,796875E+3	7,934144E-1	3,796875E+3	7,965534E-1	3,796875E+3	8,000003E-1
3,798437E+3	7,957250E-1	3,798437E+3	8,008721E-1	3,798437E+3	8,011817E-1	3,798437E+3	8,068613E-1
3,800000E+3	8,043821E-1	3,800000E+3	8,081479E-1	3,800000E+3	8,097961E-1	3,800000E+3	8,129026E-1
3,801562E+3	8,111131E-1	3,801562E+3	8,166149E-1	3,801562E+3	8,196135E-1	3,801562E+3	8,193625E-1
3,803125E+3	8,211740E-1	3,803125E+3	8,229358E-1	3,803125E+3	8,292612E-1	3,803125E+3	8,289451E-1
3,804687E+3	8,261148E-1	3,804687E+3	8,302185E-1	3,804687E+3	8,360201E-1	3,804687E+3	8,364160E-1
3,806250E+3	8,327750E-1	3,806250E+3	8,381687E-1	3,806250E+3	8,408590E-1	3,806250E+3	8,433528E-1
3,807812E+3	8,430301E-1	3,807812E+3	8,447661E-1	3,807812E+3	8,481986E-1	3,807812E+3	8,512467E-1
3,809375E+3	8,474453E-1	3,809375E+3	8,535162E-1	3,809375E+3	8,535716E-1	3,809375E+3	8,553663E-1
3,810937E+3	8,524040E-1	3,810937E+3	8,612995E-1	3,810937E+3	8,609954E-1	3,810937E+3	8,623880E-1
3,812500E+3	8,604663E-1	3,812500E+3	8,655625E-1	3,812500E+3	8,683481E-1	3,812500E+3	8,698298E-1
3,814062E+3	8,677382E-1	3,814062E+3	8,716947E-1	3,814062E+3	8,751493E-1	3,814062E+3	8,766243E-1
3,815625E+3	8,729947E-1	3,815625E+3	8,770418E-1	3,815625E+3	8,817265E-1	3,815625E+3	8,829663E-1
3,817187E+3	8,799279E-1	3,817187E+3	8,850064E-1	3,817187E+3	8,885378E-1	3,817187E+3	8,896967E-1
3,818750E+3	8,896306E-1	3,818750E+3	8,905944E-1	3,818750E+3	8,935851E-1	3,818750E+3	8,951628E-1
3,820312E+3	8,938473E-1	3,820312E+3	8,960967E-1	3,820312E+3	8,983751E-1	3,820312E+3	9,012829E-1
3,821875E+3	8,981765E-1	3,821875E+3	9,017991E-1	3,821875E+3	9,043139E-1	3,821875E+3	9,072938E-1
3,823437E+3	9,027668E-1	3,823437E+3	9,076842E-1	3,823437E+3	9,122020E-1	3,823437E+3	9,125541E-1
3,825000E+3	9,121939E-1	3,825000E+3	9,128700E-1	3,825000E+3	9,159155E-1	3,825000E+3	9,146010E-1
3,826562E+3	9,145724E-1	3,826562E+3	9,181571E-1	3,826562E+3	9,184504E-1	3,826562E+3	9,217661E-1
3,828125E+3	9,196946E-1	3,828125E+3	9,221699E-1	3,828125E+3	9,235857E-1	3,828125E+3	9,276682E-1
3,829687E+3	9,256378E-1	3,829687E+3	9,287085E-1	3,829687E+3	9,287099E-1	3,829687E+3	9,312767E-1
3,831250E+3	9,299008E-1	3,831250E+3	9,328514E-1	3,831250E+3	9,339722E-1	3,831250E+3	9,357273E-1
3,832812E+3	9,338744E-1	3,832812E+3	9,356562E-1	3,832812E+3	9,380230E-1	3,832812E+3	9,402524E-1
3,834375E+3	9,401738E-1	3,834375E+3	9,385319E-1	3,834375E+3	9,404576E-1	3,834375E+3	9,427102E-1
3,835937E+3	9,420003E-1	3,835937E+3	9,417428E-1	3,835937E+3	9,444633E-1	3,835937E+3	9,462152E-1
3,837500E+3	9,448971E-1	3,837500E+3	9,476558E-1	3,837500E+3	9,479108E-1	3,837500E+3	9,495511E-1
3,839062E+3	9,473121E-1	3,839062E+3	9,498995E-1	3,839062E+3	9,502882E-1	3,839062E+3	9,520026E-1
3,840625E+3	9,491729E-1	3,840625E+3	9,522082E-1	3,840625E+3	9,544305E-1	3,840625E+3	9,553711E-1
3,842187E+3	9,541949E-1	3,842187E+3	9,552653E-1	3,842187E+3	9,561761E-1	3,842187E+3	9,580015E-1
3,843750E+3	9,552278E-1	3,843750E+3	9,581018E-1	3,843750E+3	9,586691E-1	3,843750E+3	9,599197E-1
3,845312E+3	9,565383E-1	3,845312E+3	9,598757E-1	3,845312E+3	9,607749E-1	3,845312E+3	9,624582E-1
3,846875E+3	9,590836E-1	3,846875E+3	9,611261E-1	3,846875E+3	9,622176E-1	3,846875E+3	9,634420E-1
3,848437E+3	9,599230E-1	3,848437E+3	9,619794E-1	3,848437E+3	9,627296E-1	3,848437E+3	9,649062E-1
3,850000E+3	9,618288E-1	3,850000E+3	9,638746E-1	3,850000E+3	9,640111E-1	3,850000E+3	9,657624E-1
3,851562E+3	9,653204E-1	3,851562E+3	9,640235E-1	3,851562E+3	9,653667E-1	3,851562E+3	9,660126E-1
3,853125E+3	9,658598E-1	3,853125E+3	9,653404E-1	3,853125E+3	9,661034E-1	3,853125E+3	9,661849E-1
3,854687E+3	9,642019E-1	3,854687E+3	9,662284E-1	3,854687E+3	9,658891E-1	3,854687E+3	9,670541E-1
3,856250E+3	9,651387E-1	3,856250E+3	9,650003E-1	3,856250E+3	9,659727E-1	3,856250E+3	9,665920E-1
3,857812E+3	9,647256E-1	3,857812E+3	9,653750E-1	3,857812E+3	9,666830E-1	3,857812E+3	9,670983E-1
3,859375E+3	9,650542E-1	3,859375E+3	9,656931E-1	3,859375E+3	9,657585E-1	3,859375E+3	9,667186E-1
3,860937E+3	9,645957E-1	3,860937E+3	9,650868E-1	3,860937E+3	9,654373E-1	3,860937E+3	9,668720E-1
3,862500E+3	9,644139E-1	3,862500E+3	9,639817E-1	3,862500E+3	9,637858E-1	3,862500E+3	9,651508E-1
3,864062E+3	9,618440E-1	3,864062E+3	9,621809E-1	3,864062E+3	9,626685E-1	3,864062E+3	9,631683E-1
3,865625E+3	9,615895E-1	3,865625E+3	9,610765E-1	3,865625E+3	9,615688E-1	3,865625E+3	9,620580E-1
3,867187E+3	9,608072E-1	3,867187E+3	9,604573E-1	3,867187E+3	9,589399E-1	3,867187E+3	9,608421E-1
3,868750E+3	9,595940E-1	3,868750E+3	9,589321E-1	3,868750E+3	9,573716E-1	3,868750E+3	9,587454E-1
3,870312E+3	9,575013E-1	3,870312E+3	9,577820E-1	3,870312E+3	9,558303E-1	3,870312E+3	9,561166E-1
3,871875E+3	9,568240E-1	3,871875E+3	9,547783E-1	3,871875E+3	9,536663E-1	3,871875E+3	9,540482E-1
3,873437E+3	9,527478E-1	3,873437E+3	9,518447E-1	3,873437E+3	9,519376E-1	3,873437E+3	9,524878E-1
3,875000E+3	9,508869E-1	3,875000E+3	9,494084E-1	3,875000E+3	9,490033E-1	3,875000E+3	9,493759E-1
3,876562E+3	9,470721E-1	3,876562E+3	9,467944E-1	3,876562E+3	9,451687E-1	3,876562E+3	9,450553E-1
3,878125E+3	9,437522E-1	3,878125E+3	9,437919E-1	3,878125E+3	9,426958E-1	3,878125E+3	9,434559E-1
3,879687E+3	9,414109E-1	3,879687E+3	9,410915E-1	3,879687E+3	9,384382E-1	3,879687E+3	9,410927E-1
3,881250E+3	9,405559E-1	3,881250E+3	9,372150E-1	3,881250E+3	9,354908E-1	3,881250E+3	9,373495E-1
3,882812E+3	9,376670E-1	3,882812E+3	9,341323E-1	3,882812E+3	9,322685E-1	3,882812E+3	9,338438E-1
3,884375E+3	9,316624E-1	3,884375E+3	9,303393E-1	3,884375E+3	9,289648E-1	3,884375E+3	9,314933E-1
3,885937E+3	9,289184E-1	3,885937E+3	9,269568E-1	3,885937E+3	9,266103E-1	3,885937E+3	9,256749E-1
3,887500E+3	9,278038E-1	3,887500E+3	9,235341E-1	3,887500E+3	9,215410E-1	3,887500E+3	9,225722E-1
3,889062E+3	9,207853E-1	3,889062E+3	9,189160E-1	3,889062E+3	9,179246E-1	3,889062E+3	9,192857E-1
3,890625E+3	9,152755E-1	3,890625E+3	9,146664E-1	3,890625E+3	9,130734E-1	3,890625E+3	9,132885E-1
3,892187E+3	9,126303E-1	3,892187E+3	9,106733E-1	3,892187E+3	9,086289E-1	3,892187E+3	9,092082E-1
3,893750E+3	9,086714E-1	3,893750E+3	9,072433E-1	3,893750E+3	9,054136E-1	3,893750E+3	9,051829E-1
3,895312E+3	9,065208E-1	3,895312E+3	9,025789E-1	3,895312E+3	9,021793E-1	3,895312E+3	9,008580E-1
3,896875E+3	8,998612E-1	3,896875E+3	8,976525E-1	3,896875E+3	8,969003E-1	3,896875E+3	8,963263E-1
3,898437E+3	8,963009E-1	3,898437E+3	8,935661E-1	3,898437E+3	8,925816E-1	3,898437E+3	8,927261E-1
3,900000E+3	8,931007E-1	3,900000E+3	8,899464E-1	3,900000E+3	8,882687E-1	3,900000E+3	8,898907E-1
3,901562E+3	8,894898E-1	3,901562E+3	8,867499E-1	3,901562E+3	8,838523E-1	3,901562E+3	8,855044E-1
3,903125E+3	8,805996E-1	3,903125E+3	8,800263E-1	3,903125E+3	8,800438E-1	3,903125E+3	8,825401E-1
3,904687E+3	8,770897E-1	3,904687E+3	8,758536E-1	3,904687E+3	8,737519E-1	3,904687E+3	8,777299E-1
3,906250E+3	8,755194E-1	3,906250E+3	8,716548E-1	3,906250E+3	8,679810E-1	3,906250E+3	8,727269E-1
3,907812E+3	8,719692E-1	3,907812E+3	8,680638E-1	3,907812E+3	8,663788E-1	3,907812E+3	8,671037E-1
3,909375E+3	8,682323E-1	3,909375E+3	8,635676E-1	3,909375E+3	8,624120E-1	3,909375E+3	8,619826E-1
3,910937E+3	8,605960E-1	3,910937E+3	8,570774E-1	3,910937E+3	8,565808E-1	3,910937E+3	8,576943E-1
3,912500E+3	8,556605E-1	3,912500E+3	8,541581E-1	3,912500E+3	8,503224E-1	3,912500E+3	8,527556E-1
3,914062E+3	8,536238E-1	3,914062E+3	8,491802E-1	3,914062E+3	8,468206E-1	3,914062E+3	8,489512E-1
3,915625E+3	8,441092E-1	3,915625E+3	8,423778E-1	3,915625E+3	8,421118E-1	3,915625E+3	8,481243E-1
3,917187E+3	8,374434E-1	3,917187E+3	8,400694E-1	3,917187E+3	8,360723E-1	3,917187E+3	8,391566E-1
3,918750E+3	8,399452E-1	3,918750E+3	8,352538E-1	3,918750E+3	8,329087E-1	3,918750E+3	8,331526E-1
3,920312E+3	8,375739E-1	3,920312E+3	8,321940E-1	3,920312E+3	8,272646E-1	3,920312E+3	8,294781E-1
3,921875E+3	8,327523E-1	3,921875E+3	8,269334E-1	3,921875E+3	8,227056E-1	3,921875E+3	8,271217E-1
3,923437E+3	8,230462E-1	3,923437E+3	8,195442E-1	3,923437E+3	8,209860E-1	3,923437E+3	8,203089E-1
3,925000E+3	8,174739E-1	3,925000E+3	8,173066E-1	3,925000E+3	8,154338E-1	3,925000E+3	8,169755E-1
3,926562E+3	8,152662E-1	3,926562E+3	8,128613E-1	3,926562E+3	8,110180E-1	3,926562E+3	8,135277E-1
3,928125E+3	8,132948E-1	3,928125E+3	8,093917E-1	3,928125E+3	8,051465E-1	3,928125E+3	8,083192E-1
3,929687E+3	8,136143E-1	3,929687E+3	8,042403E-1	3,929687E+3	8,022810E-1	3,929687E+3	8,034227E-1
3,931250E+3	8,041669E-1	3,931250E+3	7,986245E-1	3,931250E+3	7,966606E-1	3,931250E+3	7,998119E-1
3,932812E+3	7,984654E-1	3,932812E+3	7,960958E-1	3,932812E+3	7,913976E-1	3,932812E+3	7,946704E-1
3,934375E+3	7,940974E-1	3,934375E+3	7,907350E-1	3,934375E+3	7,872145E-1	3,934375E+3	7,884820E-1
3,935937E+3	7,925530E-1	3,935937E+3	7,853742E-1	3,935937E+3	7,822184E-1	3,935937E+3	7,834680E-1
3,937500E+3	7,878994E-1	3,937500E+3	7,807207E-1	3,937500E+3	7,780078E-1	3,937500E+3	7,804799E-1
3,939062E+3	7,854149E-1	3,939062E+3	7,762864E-1	3,939062E+3	7,731772E-1	3,939062E+3	7,754421E-1
3,940625E+3	7,762408E-1	3,940625E+3	7,754213E-1	3,940625E+3	7,703359E-1	3,940625E+3	7,727973E-1
3,942187E+3	7,672306E-1	3,942187E+3	7,709912E-1	3,942187E+3	7,683059E-1	3,942187E+3	7,702381E-1
3,943750E+3	7,655538E-1	3,943750E+3	7,644733E-1	3,943750E+3	7,634955E-1	3,943750E+3	7,650188E-1
3,945312E+3	7,620648E-1	3,945312E+3	7,605916E-1	3,945312E+3	7,599372E-1	3,945312E+3	7,599306E-1
3,946875E+3	7,596814E-1	3,946875E+3	7,560545E-1	3,946875E+3	7,538227E-1	3,946875E+3	7,577535E-1
3,948437E+3	7,573130E-1	3,948437E+3	7,533879E-1	3,948437E+3	7,514561E-1	3,948437E+3	7,545678E-1
3,950000E+3	7,519745E-1	3,950000E+3	7,498392E-1	3,950000E+3	7,460957E-1	3,950000E+3	7,518559E-1
3,951562E+3	7,481094E-1	3,951562E+3	7,442629E-1	3,951562E+3	7,425852E-1	3,951562E+3	7,429053E-1
3,953125E+3	7,450143E-1	3,953125E+3	7,419324E-1	3,953125E+3	7,388765E-1	3,953125E+3	7,369558E-1
3,954687E+3	7,413860E-1	3,954687E+3	7,365645E-1	3,954687E+3	7,363917E-1	3,954687E+3	7,327466E-1
3,956250E+3	7,339163E-1	3,956250E+3	7,344267E-1	3,956250E+3	7,307501E-1	3,956250E+3	7,332541E-1
3,957812E+3	7,284474E-1	3,957812E+3	7,287671E-1	3,957812E+3	7,262375E-1	3,957812E+3	7,292637E-1
3,959375E+3	7,318653E-1	3,959375E+3	7,252797E-1	3,959375E+3	7,237891E-1	3,959375E+3	7,260462E-1
3,960937E+3	7,297864E-1	3,960937E+3	7,215830E-1	3,960937E+3	7,195298E-1	3,960937E+3	7,237684E-1
3,962500E+3	7,220803E-1	3,962500E+3	7,166103E-1	3,962500E+3	7,150193E-1	3,962500E+3	7,183431E-1
3,964062E+3	7,186184E-1	3,964062E+3	7,118685E-1	3,964062E+3	7,112804E-1	3,964062E+3	7,131330E-1
3,965625E+3	7,186403E-1	3,965625E+3	7,113617E-1	3,965625E+3	7,083129E-1	3,965625E+3	7,121505E-1
3,967187E+3	7,142848E-1	3,967187E+3	7,054414E-1	3,967187E+3	7,035806E-1	3,967187E+3	7,078286E-1
3,968750E+3	7,071908E-1	3,968750E+3	7,029215E-1	3,968750E+3	7,024600E-1	3,968750E+3	7,014311E-1
3,970312E+3	7,022939E-1	3,970312E+3	7,003254E-1	3,970312E+3	6,982423E-1	3,970312E+3	6,974127E-1
3,971875E+3	6,966319E-1	3,971875E+3	6,972906E-1	3,971875E+3	6,961707E-1	3,971875E+3	6,961634E-1
3,973437E+3	6,931863E-1	3,973437E+3	6,929065E-1	3,973437E+3	6,902892E-1	3,973437E+3	6,937538E-1
3,975000E+3	6,934719E-1	3,975000E+3	6,868066E-1	3,975000E+3	6,874732E-1	3,975000E+3	6,881635E-1
3,976562E+3	6,917978E-1	3,976562E+3	6,838071E-1	3,976562E+3	6,833903E-1	3,976562E+3	6,838230E-1
3,978125E+3	6,839888E-1	3,978125E+3	6,814353E-1	3,978125E+3	6,808233E-1	3,978125E+3	6,790789E-1
3,979687E+3	6,798608E-1	3,979687E+3	6,767683E-1	3,979687E+3	6,746091E-1	3,979687E+3	6,731938E-1
3,981250E+3	6,822367E-1	3,981250E+3	6,742965E-1	3,981250E+3	6,748716E-1	3,981250E+3	6,731291E-1
3,982812E+3	6,788954E-1	3,982812E+3	6,721395E-1	3,982812E+3	6,718075E-1	3,982812E+3	6,724688E-1
3,984375E+3	6,747137E-1	3,984375E+3	6,671421E-1	3,984375E+3	6,660219E-1	3,984375E+3	6,686613E-1
3,985937E+3	6,670869E-1	3,985937E+3	6,616882E-1	3,985937E+3	6,617723E-1	3,985937E+3	6,666339E-1
3,987500E+3	6,608437E-1	3,987500E+3	6,612915E-1	3,987500E+3	6,611893E-1	3,987500E+3	6,599586E-1
3,989062E+3	6,579805E-1	3,989062E+3	6,588553E-1	3,989062E+3	6,566622E-1	3,989062E+3	6,555141E-1
3,990625E+3	6,591696E-1	3,990625E+3	6,521065E-1	3,990625E+3	6,541193E-1	3,990625E+3	6,556712E-1
3,992187E+3	6,568472E-1	3,992187E+3	6,519556E-1	3,992187E+3	6,498969E-1	3,992187E+3	6,537052E-1
3,993750E+3	6,551856E-1	3,993750E+3	6,517815E-1	3,993750E+3	6,471144E-1	3,993750E+3	6,464271E-1
3,995312E+3	6,551925E-1	3,995312E+3	6,468452E-1	3,995312E+3	6,429352E-1	3,995312E+3	6,416854E-1
3,996875E+3	6,520956E-1	3,996875E+3	6,440565E-1	3,996875E+3	6,381210E-1	3,996875E+3	6,372534E-1
3,998437E+3	6,521259E-1	3,998437E+3	6,383724E-1	3,998437E+3	6,336626E-1	3,998437E+3	6,358944E-1
4,000000E+3	6,407032E-1	4,000000E+3	6,366535E-1	4,000000E+3	6,352435E-1	4,000000E+3	6,375707E-1
4,001562E+3	6,379874E-1	4,001562E+3	6,323302E-1	4,001562E+3	6,292496E-1	4,001562E+3	6,325295E-1
4,003125E+3	6,344461E-1	4,003125E+3	6,264082E-1	4,003125E+3	6,268802E-1	4,003125E+3	6,266277E-1
4,004687E+3	6,312666E-1	4,004687E+3	6,253576E-1	4,004687E+3	6,248187E-1	4,004687E+3	6,235804E-1
4,006250E+3	6,281177E-1	4,006250E+3	6,269730E-1	4,006250E+3	6,219465E-1	4,006250E+3	6,214985E-1
4,007812E+3	6,329097E-1	4,007812E+3	6,217874E-1	4,007812E+3	6,209593E-1	4,007812E+3	6,199674E-1
